"count"	"nhits"	"name"	"class"	"type"	"protein"	"gene"	"farm"	"animal"	"sample"	"site"
1	290315	"G527_15_P1A8_feces_S15"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_RND_efflux_regulator"	"CPXAR"	"1"	"8"	"15"	"feces"
12	2247339	"G527_14_P1A7_feces_S14"	"Biocides"	"Acid_resistance"	"Acid_resistance_protein"	"GADA"	"1"	"7"	"14"	"feces"
12	2247339	"G527_14_P1A7_feces_S14"	"Biocides"	"Acid_resistance"	"Acid_resistance_protein"	"GADB"	"1"	"7"	"14"	"feces"
2	2247339	"G527_14_P1A7_feces_S14"	"Biocides"	"Multi-biocide_resistance"	"Multi-biocide_ABC_efflux_pump"	"SMDB"	"1"	"7"	"14"	"feces"
6	2247339	"G527_14_P1A7_feces_S14"	"Biocides"	"Multi-biocide_resistance"	"Multi-biocide_ABC_efflux_pump"	"SMRA"	"1"	"7"	"14"	"feces"
9	2247339	"G527_14_P1A7_feces_S14"	"Biocides"	"Multi-biocide_resistance"	"Multi-biocide_RND_efflux_pump"	"EMHB"	"1"	"7"	"14"	"feces"
3	2247339	"G527_14_P1A7_feces_S14"	"Biocides"	"Multi-biocide_resistance"	"Multi-biocide_RND_efflux_pump"	"MEXW"	"1"	"7"	"14"	"feces"
10	2247339	"G527_14_P1A7_feces_S14"	"Biocides"	"Multi-biocide_resistance"	"Multi-biocide_RND_efflux_pump"	"TBTB"	"1"	"7"	"14"	"feces"
4	2247339	"G527_14_P1A7_feces_S14"	"Biocides"	"Multi-biocide_resistance"	"Multi-biocide_RND_efflux_pump"	"VMEQ"	"1"	"7"	"14"	"feces"
2	2247339	"G527_14_P1A7_feces_S14"	"Biocides"	"Peroxide_resistance"	"peroxide_resistance_protein"	"SODB"	"1"	"7"	"14"	"feces"
2	2247339	"G527_14_P1A7_feces_S14"	"Biocides"	"Phenolic_compound_resistance"	"Triclosan-resistant_mutation"	"FABG"	"1"	"7"	"14"	"feces"
5	2247339	"G527_14_P1A7_feces_S14"	"Drugs"	"Aminocoumarins"	"Aminocoumarin_efflux_pump"	"NOVA"	"1"	"7"	"14"	"feces"
143	2247339	"G527_14_P1A7_feces_S14"	"Drugs"	"Aminocoumarins"	"Aminocoumarin-resistant_DNA_topoisomerases"	"GYRBA"	"1"	"7"	"14"	"feces"
532	2247339	"G527_14_P1A7_feces_S14"	"Drugs"	"Aminocoumarins"	"Aminocoumarin-resistant_DNA_topoisomerases"	"PARE"	"1"	"7"	"14"	"feces"
88	2247339	"G527_14_P1A7_feces_S14"	"Drugs"	"Aminocoumarins"	"Aminocoumarin-resistant_DNA_topoisomerases"	"PARY"	"1"	"7"	"14"	"feces"
8	2247339	"G527_14_P1A7_feces_S14"	"Drugs"	"Aminoglycosides"	"16S_rRNA_methyltransferases"	"RMTF"	"1"	"7"	"14"	"feces"
78	2247339	"G527_14_P1A7_feces_S14"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"	"1"	"7"	"14"	"feces"
139	2247339	"G527_14_P1A7_feces_S14"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_O-nucleotidyltransferases"	"ANT3-DPRIME"	"1"	"7"	"14"	"feces"
92	2247339	"G527_14_P1A7_feces_S14"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_O-nucleotidyltransferases"	"ANT6"	"1"	"7"	"14"	"feces"
400	2247339	"G527_14_P1A7_feces_S14"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_O-nucleotidyltransferases"	"ANT9"	"1"	"7"	"14"	"feces"
67	2247339	"G527_14_P1A7_feces_S14"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_O-phosphotransferases"	"APH2-DPRIME"	"1"	"7"	"14"	"feces"
24	2247339	"G527_14_P1A7_feces_S14"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_O-phosphotransferases"	"APH3-DPRIME"	"1"	"7"	"14"	"feces"
40	2247339	"G527_14_P1A7_feces_S14"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_O-phosphotransferases"	"APH6"	"1"	"7"	"14"	"feces"
626688	2247339	"G527_14_P1A7_feces_S14"	"Drugs"	"Aminoglycosides"	"Aminoglycoside-resistant_16S_ribosomal_subunit_protein"	"A16S"	"1"	"7"	"14"	"feces"
12	2247339	"G527_14_P1A7_feces_S14"	"Drugs"	"Aminoglycosides"	"Aminoglycoside-resistant_16S_ribosomal_subunit_protein"	"RPSL"	"1"	"7"	"14"	"feces"
71941	2247339	"G527_14_P1A7_feces_S14"	"Drugs"	"Aminoglycosides"	"Aminoglycoside-resistant_16S_ribosomal_subunit_protein"	"RRSA"	"1"	"7"	"14"	"feces"
59245	2247339	"G527_14_P1A7_feces_S14"	"Drugs"	"Aminoglycosides"	"Aminoglycoside-resistant_16S_ribosomal_subunit_protein"	"RRSC"	"1"	"7"	"14"	"feces"
59251	2247339	"G527_14_P1A7_feces_S14"	"Drugs"	"Aminoglycosides"	"Aminoglycoside-resistant_16S_ribosomal_subunit_protein"	"RRSH"	"1"	"7"	"14"	"feces"
12	2247339	"G527_14_P1A7_feces_S14"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"ACI"	"1"	"7"	"14"	"feces"
57366	2247339	"G527_14_P1A7_feces_S14"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"CFX"	"1"	"7"	"14"	"feces"
7	2247339	"G527_14_P1A7_feces_S14"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"ROB"	"1"	"7"	"14"	"feces"
5	2247339	"G527_14_P1A7_feces_S14"	"Drugs"	"betalactams"	"Class_B_betalactamases"	"CFIA"	"1"	"7"	"14"	"feces"
5	2247339	"G527_14_P1A7_feces_S14"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"	"1"	"7"	"14"	"feces"
1	2247339	"G527_14_P1A7_feces_S14"	"Drugs"	"betalactams"	"Mutant_porin_proteins"	"OMPR"	"1"	"7"	"14"	"feces"
59245	2247339	"G527_14_P1A7_feces_S14"	"Drugs"	"Cationic_antimicrobial_peptides"	"Cationic_peptide-resistant_16S_ribosomal_subunit_protein"	"CAP16S"	"1"	"7"	"14"	"feces"
6	2247339	"G527_14_P1A7_feces_S14"	"Drugs"	"Cationic_antimicrobial_peptides"	"Lipid_A_modification"	"UGD"	"1"	"7"	"14"	"feces"
12	2247339	"G527_14_P1A7_feces_S14"	"Drugs"	"Cationic_antimicrobial_peptides"	"Polymyxin_B_resistance_regulator"	"BASRS"	"1"	"7"	"14"	"feces"
15048	2247339	"G527_14_P1A7_feces_S14"	"Drugs"	"Elfamycins"	"EF-Tu_inhibition"	"TUFAB"	"1"	"7"	"14"	"feces"
1823	2247339	"G527_14_P1A7_feces_S14"	"Drugs"	"Fluoroquinolones"	"Fluoroquinolone-resistant_DNA_topoisomerases"	"GYRA"	"1"	"7"	"14"	"feces"
518	2247339	"G527_14_P1A7_feces_S14"	"Drugs"	"Fluoroquinolones"	"Fluoroquinolone-resistant_DNA_topoisomerases"	"GYRB"	"1"	"7"	"14"	"feces"
280	2247339	"G527_14_P1A7_feces_S14"	"Drugs"	"Fluoroquinolones"	"Fluoroquinolone-resistant_DNA_topoisomerases"	"PARC"	"1"	"7"	"14"	"feces"
23	2247339	"G527_14_P1A7_feces_S14"	"Drugs"	"Fluoroquinolones"	"Fluoroquinolone-resistant_DNA_topoisomerases"	"PAREF"	"1"	"7"	"14"	"feces"
1	2247339	"G527_14_P1A7_feces_S14"	"Drugs"	"Fosfomycin"	"Fosfomycin_target_mutation"	"MURA"	"1"	"7"	"14"	"feces"
667	2247339	"G527_14_P1A7_feces_S14"	"Drugs"	"Fusidic_acid"	"Fusidic_acid-resistant_mutation"	"FUSA"	"1"	"7"	"14"	"feces"
6	2247339	"G527_14_P1A7_feces_S14"	"Drugs"	"Fusidic_acid"	"Fusidic_acid-resistant_mutation"	"FUSE"	"1"	"7"	"14"	"feces"
12	2247339	"G527_14_P1A7_feces_S14"	"Drugs"	"Glycopeptides"	"VanA-type_resistance_protein"	"VANXA"	"1"	"7"	"14"	"feces"
48	2247339	"G527_14_P1A7_feces_S14"	"Drugs"	"Glycopeptides"	"VanC-type_regulator"	"VANRC"	"1"	"7"	"14"	"feces"
30	2247339	"G527_14_P1A7_feces_S14"	"Drugs"	"Glycopeptides"	"VanC-type_resistance_protein"	"VANC"	"1"	"7"	"14"	"feces"
22	2247339	"G527_14_P1A7_feces_S14"	"Drugs"	"Glycopeptides"	"VanC-type_resistance_protein"	"VANXYC"	"1"	"7"	"14"	"feces"
514	2247339	"G527_14_P1A7_feces_S14"	"Drugs"	"Glycopeptides"	"Vancomycin-resistant_mutation"	"RPOC"	"1"	"7"	"14"	"feces"
1	2247339	"G527_14_P1A7_feces_S14"	"Drugs"	"Glycopeptides"	"VanD-type_accessory_protein"	"VANYB"	"1"	"7"	"14"	"feces"
39	2247339	"G527_14_P1A7_feces_S14"	"Drugs"	"Glycopeptides"	"VanD-type_regulator"	"VANRD"	"1"	"7"	"14"	"feces"
20	2247339	"G527_14_P1A7_feces_S14"	"Drugs"	"Glycopeptides"	"VanD-type_regulator"	"VANSD"	"1"	"7"	"14"	"feces"
6	2247339	"G527_14_P1A7_feces_S14"	"Drugs"	"Glycopeptides"	"VanF-type_accessory_protein"	"VANYF"	"1"	"7"	"14"	"feces"
1	2247339	"G527_14_P1A7_feces_S14"	"Drugs"	"Glycopeptides"	"VanG-type_regulator"	"VANRG"	"1"	"7"	"14"	"feces"
5	2247339	"G527_14_P1A7_feces_S14"	"Drugs"	"Glycopeptides"	"VanG-type_resistance_protein"	"VANG"	"1"	"7"	"14"	"feces"
1	2247339	"G527_14_P1A7_feces_S14"	"Drugs"	"Glycopeptides"	"VanL-type_regulator"	"VANRI"	"1"	"7"	"14"	"feces"
7	2247339	"G527_14_P1A7_feces_S14"	"Drugs"	"Glycopeptides"	"VanM-type_regulator"	"VANSM"	"1"	"7"	"14"	"feces"
328	2247339	"G527_14_P1A7_feces_S14"	"Drugs"	"Lipopeptides"	"Daptomycin-resistant_beta-subunit_of_RNA_polymerase_RpoB"	"RPOBL"	"1"	"7"	"14"	"feces"
622	2247339	"G527_14_P1A7_feces_S14"	"Drugs"	"Lipopeptides"	"Daptomycin-resistant_beta-subunit_of_RNA_polymerase_RpoC"	"RPOCL"	"1"	"7"	"14"	"feces"
84	2247339	"G527_14_P1A7_feces_S14"	"Drugs"	"MLS"	"23S_rRNA_methyltransferases"	"CFR"	"1"	"7"	"14"	"feces"
10	2247339	"G527_14_P1A7_feces_S14"	"Drugs"	"MLS"	"23S_rRNA_methyltransferases"	"ERM"	"1"	"7"	"14"	"feces"
24	2247339	"G527_14_P1A7_feces_S14"	"Drugs"	"MLS"	"23S_rRNA_methyltransferases"	"ERM32"	"1"	"7"	"14"	"feces"
90	2247339	"G527_14_P1A7_feces_S14"	"Drugs"	"MLS"	"23S_rRNA_methyltransferases"	"ERMB"	"1"	"7"	"14"	"feces"
410	2247339	"G527_14_P1A7_feces_S14"	"Drugs"	"MLS"	"23S_rRNA_methyltransferases"	"ERMF"	"1"	"7"	"14"	"feces"
75	2247339	"G527_14_P1A7_feces_S14"	"Drugs"	"MLS"	"23S_rRNA_methyltransferases"	"ERMG"	"1"	"7"	"14"	"feces"
16	2247339	"G527_14_P1A7_feces_S14"	"Drugs"	"MLS"	"23S_rRNA_methyltransferases"	"ERMQ"	"1"	"7"	"14"	"feces"
2	2247339	"G527_14_P1A7_feces_S14"	"Drugs"	"MLS"	"23S_rRNA_methyltransferases"	"ERMR"	"1"	"7"	"14"	"feces"
8	2247339	"G527_14_P1A7_feces_S14"	"Drugs"	"MLS"	"23S_rRNA_methyltransferases"	"ERMT"	"1"	"7"	"14"	"feces"
5	2247339	"G527_14_P1A7_feces_S14"	"Drugs"	"MLS"	"23S_rRNA_methyltransferases"	"LLMA"	"1"	"7"	"14"	"feces"
123	2247339	"G527_14_P1A7_feces_S14"	"Drugs"	"MLS"	"Lincosamide_nucleotidyltransferases"	"LNUA"	"1"	"7"	"14"	"feces"
2994	2247339	"G527_14_P1A7_feces_S14"	"Drugs"	"MLS"	"Lincosamide_nucleotidyltransferases"	"LNUC"	"1"	"7"	"14"	"feces"
73	2247339	"G527_14_P1A7_feces_S14"	"Drugs"	"MLS"	"Lincosamide_nucleotidyltransferases"	"LNUP"	"1"	"7"	"14"	"feces"
6	2247339	"G527_14_P1A7_feces_S14"	"Drugs"	"MLS"	"Macrolide_phosphotransferases"	"MPHB"	"1"	"7"	"14"	"feces"
20	2247339	"G527_14_P1A7_feces_S14"	"Drugs"	"MLS"	"Macrolide_phosphotransferases"	"MPHN"	"1"	"7"	"14"	"feces"
817687	2247339	"G527_14_P1A7_feces_S14"	"Drugs"	"MLS"	"Macrolide-resistant_23S_rRNA_mutation"	"MLS23S"	"1"	"7"	"14"	"feces"
6	2247339	"G527_14_P1A7_feces_S14"	"Drugs"	"MLS"	"MLS_resistance_ABC_efflux_pumps"	"LSA"	"1"	"7"	"14"	"feces"
5	2247339	"G527_14_P1A7_feces_S14"	"Drugs"	"MLS"	"MLS_resistance_ABC_efflux_pumps"	"MSRA"	"1"	"7"	"14"	"feces"
38	2247339	"G527_14_P1A7_feces_S14"	"Drugs"	"MLS"	"MLS_resistance_ABC_efflux_pumps"	"MSRD"	"1"	"7"	"14"	"feces"
8	2247339	"G527_14_P1A7_feces_S14"	"Drugs"	"MLS"	"MLS_resistance_ABC_efflux_pumps"	"OLEB"	"1"	"7"	"14"	"feces"
13	2247339	"G527_14_P1A7_feces_S14"	"Drugs"	"MLS"	"MLS_resistance_ABC_efflux_pumps"	"OLEC"	"1"	"7"	"14"	"feces"
26	2247339	"G527_14_P1A7_feces_S14"	"Drugs"	"MLS"	"MLS_resistance_ABC_efflux_pumps"	"TLRC"	"1"	"7"	"14"	"feces"
26970	2247339	"G527_14_P1A7_feces_S14"	"Drugs"	"MLS"	"MLS_resistance_MFS_efflux_pumps"	"MEFA"	"1"	"7"	"14"	"feces"
237	2247339	"G527_14_P1A7_feces_S14"	"Drugs"	"MLS"	"MLS_resistance_MFS_efflux_pumps"	"MEFE"	"1"	"7"	"14"	"feces"
26541	2247339	"G527_14_P1A7_feces_S14"	"Drugs"	"Multi-drug_resistance"	"MDR_23S_rRNA_mutation"	"MDR23S"	"1"	"7"	"14"	"feces"
6	2247339	"G527_14_P1A7_feces_S14"	"Drugs"	"Multi-drug_resistance"	"Multi-drug_ABC_efflux_pumps"	"CARA"	"1"	"7"	"14"	"feces"
15	2247339	"G527_14_P1A7_feces_S14"	"Drugs"	"Multi-drug_resistance"	"Multi-drug_ABC_efflux_pumps"	"LSAC"	"1"	"7"	"14"	"feces"
9	2247339	"G527_14_P1A7_feces_S14"	"Drugs"	"Multi-drug_resistance"	"Multi-drug_ABC_efflux_pumps"	"MACB"	"1"	"7"	"14"	"feces"
98	2247339	"G527_14_P1A7_feces_S14"	"Drugs"	"Multi-drug_resistance"	"Multi-drug_ABC_efflux_pumps"	"OPTRA"	"1"	"7"	"14"	"feces"
1	2247339	"G527_14_P1A7_feces_S14"	"Drugs"	"Multi-drug_resistance"	"Multi-drug_ABC_efflux_pumps"	"POXT"	"1"	"7"	"14"	"feces"
34	2247339	"G527_14_P1A7_feces_S14"	"Drugs"	"Multi-drug_resistance"	"Multi-drug_ABC_efflux_pumps"	"SRMB"	"1"	"7"	"14"	"feces"
16	2247339	"G527_14_P1A7_feces_S14"	"Drugs"	"Multi-drug_resistance"	"Multi-drug_ABC_efflux_pumps"	"TAEA"	"1"	"7"	"14"	"feces"
14	2247339	"G527_14_P1A7_feces_S14"	"Drugs"	"Multi-drug_resistance"	"Multi-drug_ABC_efflux_pumps"	"TLRCM"	"1"	"7"	"14"	"feces"
2	2247339	"G527_14_P1A7_feces_S14"	"Drugs"	"Multi-drug_resistance"	"Multi-drug_RND_efflux_pumps"	"MUXB"	"1"	"7"	"14"	"feces"
16	2247339	"G527_14_P1A7_feces_S14"	"Drugs"	"Mupirocin"	"Mupirocin-resistant_isoleucyl-tRNA_synthetase"	"ILES"	"1"	"7"	"14"	"feces"
25	2247339	"G527_14_P1A7_feces_S14"	"Drugs"	"Mupirocin"	"Mupirocin-resistant_isoleucyl-tRNA_synthetase"	"ILES"	"1"	"7"	"14"	"feces"
6	2247339	"G527_14_P1A7_feces_S14"	"Drugs"	"Mupirocin"	"Mupirocin-resistant_isoleucyl-tRNA_synthetase"	"MUPA"	"1"	"7"	"14"	"feces"
1	2247339	"G527_14_P1A7_feces_S14"	"Drugs"	"Mycobacterium_tuberculosis-specific_Drug"	"Isoniazid-resistant_mutant"	"KATG"	"1"	"7"	"14"	"feces"
2	2247339	"G527_14_P1A7_feces_S14"	"Drugs"	"Mycobacterium_tuberculosis-specific_Drug"	"Pyrazinamide-resistant_mutant"	"RPSA"	"1"	"7"	"14"	"feces"
3	2247339	"G527_14_P1A7_feces_S14"	"Drugs"	"Nucleosides"	"Streptothricin_acetyltransferase"	"SAT"	"1"	"7"	"14"	"feces"
66355	2247339	"G527_14_P1A7_feces_S14"	"Drugs"	"Oxazolidinone"	"Oxazolidinone-resistant_23S_rRNA_mutation"	"O23S"	"1"	"7"	"14"	"feces"
343	2247339	"G527_14_P1A7_feces_S14"	"Drugs"	"Pactamycin"	"Pactamycin-resistant_16S_ribosomal_subunit_protein"	"P16S"	"1"	"7"	"14"	"feces"
1	2247339	"G527_14_P1A7_feces_S14"	"Drugs"	"Phenicol"	"Chloramphenicol_acetyltransferases"	"CAT"	"1"	"7"	"14"	"feces"
5	2247339	"G527_14_P1A7_feces_S14"	"Drugs"	"Phenicol"	"Chloramphenicol_acetyltransferases"	"CATA"	"1"	"7"	"14"	"feces"
1	2247339	"G527_14_P1A7_feces_S14"	"Drugs"	"Phenicol"	"Phenicol_resistance_MFS_efflux_pumps"	"FLOR"	"1"	"7"	"14"	"feces"
97	2247339	"G527_14_P1A7_feces_S14"	"Drugs"	"Phenicol"	"Phenicol-resistant_23S_rRNA_mutation"	"PH23S"	"1"	"7"	"14"	"feces"
28466	2247339	"G527_14_P1A7_feces_S14"	"Drugs"	"Pleuromutilin"	"Pleuromutilin-resistant_23S_rRNA_mutation"	"P23S"	"1"	"7"	"14"	"feces"
13483	2247339	"G527_14_P1A7_feces_S14"	"Drugs"	"Rifampin"	"Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB"	"RPOB"	"1"	"7"	"14"	"feces"
16	2247339	"G527_14_P1A7_feces_S14"	"Drugs"	"Sulfonamides"	"Sulfonamide-resistant_dihydropteroate_synthases"	"FOLP"	"1"	"7"	"14"	"feces"
35	2247339	"G527_14_P1A7_feces_S14"	"Drugs"	"Sulfonamides"	"Sulfonamide-resistant_dihydropteroate_synthases"	"SULI"	"1"	"7"	"14"	"feces"
3	2247339	"G527_14_P1A7_feces_S14"	"Drugs"	"Sulfonamides"	"Sulfonamide-resistant_dihydropteroate_synthases"	"SULII"	"1"	"7"	"14"	"feces"
2	2247339	"G527_14_P1A7_feces_S14"	"Drugs"	"Sulfonamides"	"Sulfonamide-resistant_dihydropteroate_synthases"	"SULIII"	"1"	"7"	"14"	"feces"
739	2247339	"G527_14_P1A7_feces_S14"	"Drugs"	"Tetracyclines"	"Tetracycline_inactivation_enzymes"	"TETX"	"1"	"7"	"14"	"feces"
17	2247339	"G527_14_P1A7_feces_S14"	"Drugs"	"Tetracyclines"	"Tetracycline_resistance_MFS_efflux_pumps"	"TET35"	"1"	"7"	"14"	"feces"
542	2247339	"G527_14_P1A7_feces_S14"	"Drugs"	"Tetracyclines"	"Tetracycline_resistance_MFS_efflux_pumps"	"TETA"	"1"	"7"	"14"	"feces"
163	2247339	"G527_14_P1A7_feces_S14"	"Drugs"	"Tetracyclines"	"Tetracycline_resistance_MFS_efflux_pumps"	"TETB"	"1"	"7"	"14"	"feces"
27	2247339	"G527_14_P1A7_feces_S14"	"Drugs"	"Tetracyclines"	"Tetracycline_resistance_MFS_efflux_pumps"	"TETBP"	"1"	"7"	"14"	"feces"
9	2247339	"G527_14_P1A7_feces_S14"	"Drugs"	"Tetracyclines"	"Tetracycline_resistance_MFS_efflux_pumps"	"TETL"	"1"	"7"	"14"	"feces"
3	2247339	"G527_14_P1A7_feces_S14"	"Drugs"	"Tetracyclines"	"Tetracycline_resistance_ribosomal_protection_proteins"	"OTRA"	"1"	"7"	"14"	"feces"
4220	2247339	"G527_14_P1A7_feces_S14"	"Drugs"	"Tetracyclines"	"Tetracycline_resistance_ribosomal_protection_proteins"	"TET32"	"1"	"7"	"14"	"feces"
2	2247339	"G527_14_P1A7_feces_S14"	"Drugs"	"Tetracyclines"	"Tetracycline_resistance_ribosomal_protection_proteins"	"TET36"	"1"	"7"	"14"	"feces"
17178	2247339	"G527_14_P1A7_feces_S14"	"Drugs"	"Tetracyclines"	"Tetracycline_resistance_ribosomal_protection_proteins"	"TET40"	"1"	"7"	"14"	"feces"
581	2247339	"G527_14_P1A7_feces_S14"	"Drugs"	"Tetracyclines"	"Tetracycline_resistance_ribosomal_protection_proteins"	"TET44"	"1"	"7"	"14"	"feces"
87	2247339	"G527_14_P1A7_feces_S14"	"Drugs"	"Tetracyclines"	"Tetracycline_resistance_ribosomal_protection_proteins"	"TETM"	"1"	"7"	"14"	"feces"
69414	2247339	"G527_14_P1A7_feces_S14"	"Drugs"	"Tetracyclines"	"Tetracycline_resistance_ribosomal_protection_proteins"	"TETO"	"1"	"7"	"14"	"feces"
45250	2247339	"G527_14_P1A7_feces_S14"	"Drugs"	"Tetracyclines"	"Tetracycline_resistance_ribosomal_protection_proteins"	"TETQ"	"1"	"7"	"14"	"feces"
4	2247339	"G527_14_P1A7_feces_S14"	"Drugs"	"Tetracyclines"	"Tetracycline_resistance_ribosomal_protection_proteins"	"TETS"	"1"	"7"	"14"	"feces"
4	2247339	"G527_14_P1A7_feces_S14"	"Drugs"	"Tetracyclines"	"Tetracycline_resistance_ribosomal_protection_proteins"	"TETT"	"1"	"7"	"14"	"feces"
91415	2247339	"G527_14_P1A7_feces_S14"	"Drugs"	"Tetracyclines"	"Tetracycline_resistance_ribosomal_protection_proteins"	"TETW"	"1"	"7"	"14"	"feces"
75048	2247339	"G527_14_P1A7_feces_S14"	"Drugs"	"Tetracyclines"	"Tetracycline-resistant_16S_ribosomal_subunit_protein"	"TET16S"	"1"	"7"	"14"	"feces"
22	2247339	"G527_14_P1A7_feces_S14"	"Metals"	"Arsenic_resistance"	"Arsenic_resistance_protein"	"PSTB"	"1"	"7"	"14"	"feces"
19	2247339	"G527_14_P1A7_feces_S14"	"Metals"	"Arsenic_resistance"	"Arsenite_oxidase_regulator"	"AIOR"	"1"	"7"	"14"	"feces"
1	2247339	"G527_14_P1A7_feces_S14"	"Metals"	"Cobalt_resistance"	"Cobalt_transporting_ATPase"	"CORT"	"1"	"7"	"14"	"feces"
15	2247339	"G527_14_P1A7_feces_S14"	"Metals"	"Copper_resistance"	"Copper_resistance_protein"	"COPA"	"1"	"7"	"14"	"feces"
136	2247339	"G527_14_P1A7_feces_S14"	"Metals"	"Copper_resistance"	"Copper_resistance_protein"	"DNAK"	"1"	"7"	"14"	"feces"
2	2247339	"G527_14_P1A7_feces_S14"	"Metals"	"Copper_resistance"	"Copper_resistance_protein"	"HPCOPA"	"1"	"7"	"14"	"feces"
68	2247339	"G527_14_P1A7_feces_S14"	"Metals"	"Iron_resistance"	"Iron_resistance_protein"	"ACN"	"1"	"7"	"14"	"feces"
3	2247339	"G527_14_P1A7_feces_S14"	"Metals"	"Iron_resistance"	"Iron_resistance_protein"	"YBTP"	"1"	"7"	"14"	"feces"
3	2247339	"G527_14_P1A7_feces_S14"	"Metals"	"Lead_resistance"	"Lead_P-type_ATPase_transporter"	"PBRA"	"1"	"7"	"14"	"feces"
2	2247339	"G527_14_P1A7_feces_S14"	"Metals"	"Multi-metal_resistance"	"Multi-metal_ABC_efflux_pumps"	"FECE"	"1"	"7"	"14"	"feces"
7	2247339	"G527_14_P1A7_feces_S14"	"Metals"	"Multi-metal_resistance"	"Multi-metal_ABC_efflux_pumps"	"TROB"	"1"	"7"	"14"	"feces"
5	2247339	"G527_14_P1A7_feces_S14"	"Metals"	"Multi-metal_resistance"	"Multi-metal_resistance_protein"	"COPAM"	"1"	"7"	"14"	"feces"
2	2247339	"G527_14_P1A7_feces_S14"	"Metals"	"Multi-metal_resistance"	"Multi-metal_resistance_protein"	"COPBM"	"1"	"7"	"14"	"feces"
1	2247339	"G527_14_P1A7_feces_S14"	"Metals"	"Multi-metal_resistance"	"Multi-metal_resistance_protein"	"CORB"	"1"	"7"	"14"	"feces"
17	2247339	"G527_14_P1A7_feces_S14"	"Metals"	"Multi-metal_resistance"	"Multi-metal_resistance_protein"	"CTPC"	"1"	"7"	"14"	"feces"
1	2247339	"G527_14_P1A7_feces_S14"	"Metals"	"Multi-metal_resistance"	"Multi-metal_resistance_protein"	"DMEF"	"1"	"7"	"14"	"feces"
2	2247339	"G527_14_P1A7_feces_S14"	"Metals"	"Multi-metal_resistance"	"Multi-metal_resistance_protein"	"FPVA"	"1"	"7"	"14"	"feces"
6	2247339	"G527_14_P1A7_feces_S14"	"Metals"	"Multi-metal_resistance"	"Multi-metal_resistance_protein"	"RECGM"	"1"	"7"	"14"	"feces"
4	2247339	"G527_14_P1A7_feces_S14"	"Metals"	"Multi-metal_resistance"	"Multi-metal_resistance_protein"	"RUVBM"	"1"	"7"	"14"	"feces"
2	2247339	"G527_14_P1A7_feces_S14"	"Metals"	"Multi-metal_resistance"	"Multi-metal_resistance_protein"	"ZIPB"	"1"	"7"	"14"	"feces"
9	2247339	"G527_14_P1A7_feces_S14"	"Metals"	"Multi-metal_resistance"	"Multi-metal_RND_efflux_pumps"	"SILP"	"1"	"7"	"14"	"feces"
9	2247339	"G527_14_P1A7_feces_S14"	"Metals"	"Multi-metal_resistance"	"Multi-metal_RND_efflux_regulator"	"SILR"	"1"	"7"	"14"	"feces"
2	2247339	"G527_14_P1A7_feces_S14"	"Metals"	"Nickel_resistance"	"Nickel_ABC_efflux_pumps"	"NIKA"	"1"	"7"	"14"	"feces"
20	2247339	"G527_14_P1A7_feces_S14"	"Multi-compound"	"Biocide_and_metal_resistance"	"Biocide_and_metal_resistance_protein"	"ACTP"	"1"	"7"	"14"	"feces"
15	2247339	"G527_14_P1A7_feces_S14"	"Multi-compound"	"Biocide_and_metal_resistance"	"Biocide_and_metal_resistance_protein"	"RUVB"	"1"	"7"	"14"	"feces"
2	2247339	"G527_14_P1A7_feces_S14"	"Multi-compound"	"Biocide_and_metal_resistance"	"Biocide_and_metal_resistance_protein"	"YHCN"	"1"	"7"	"14"	"feces"
35	2247339	"G527_14_P1A7_feces_S14"	"Multi-compound"	"Drug_and_biocide_and_metal_resistance"	"Drug_and_biocide_and_metal_RND_efflux_pumps"	"ACRD"	"1"	"7"	"14"	"feces"
1	2247339	"G527_14_P1A7_feces_S14"	"Multi-compound"	"Drug_and_biocide_and_metal_resistance"	"Drug_and_biocide_and_metal_RND_efflux_pumps"	"MDTB"	"1"	"7"	"14"	"feces"
17	2247339	"G527_14_P1A7_feces_S14"	"Multi-compound"	"Drug_and_biocide_and_metal_resistance"	"Drug_and_biocide_and_metal_RND_efflux_regulator"	"BAER"	"1"	"7"	"14"	"feces"
5	2247339	"G527_14_P1A7_feces_S14"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_ABC_efflux_pumps"	"EFRA"	"1"	"7"	"14"	"feces"
1	2247339	"G527_14_P1A7_feces_S14"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_MFS_efflux_pumps"	"EMRBSM"	"1"	"7"	"14"	"feces"
