"pattern"	"count"	"nhits"	"sample"
"Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|RequiresSNPConfirmation"	7531	2405864	"/Users/epb5360/git/amr-brazil/data/blast-output/G527_1_P1A11_feces_S1.txt"
"Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARY"	83	2405864	"/Users/epb5360/git/amr-brazil/data/blast-output/G527_1_P1A11_feces_S1.txt"
"Drugs|Aminoglycosides|16S_rRNA_methyltransferases|RMTG"	1	2405864	"/Users/epb5360/git/amr-brazil/data/blast-output/G527_1_P1A11_feces_S1.txt"
"Drugs|Aminoglycosides|Aminoglycoside_efflux_pumps|KDPE"	1241	2405864	"/Users/epb5360/git/amr-brazil/data/blast-output/G527_1_P1A11_feces_S1.txt"
"Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC3"	401	2405864	"/Users/epb5360/git/amr-brazil/data/blast-output/G527_1_P1A11_feces_S1.txt"
"Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME"	56	2405864	"/Users/epb5360/git/amr-brazil/data/blast-output/G527_1_P1A11_feces_S1.txt"
"Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT2-DPRIME"	4	2405864	"/Users/epb5360/git/amr-brazil/data/blast-output/G527_1_P1A11_feces_S1.txt"
"Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME"	939	2405864	"/Users/epb5360/git/amr-brazil/data/blast-output/G527_1_P1A11_feces_S1.txt"
"Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT6"	176	2405864	"/Users/epb5360/git/amr-brazil/data/blast-output/G527_1_P1A11_feces_S1.txt"
"Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT9"	46	2405864	"/Users/epb5360/git/amr-brazil/data/blast-output/G527_1_P1A11_feces_S1.txt"
"Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH2-DPRIME"	23	2405864	"/Users/epb5360/git/amr-brazil/data/blast-output/G527_1_P1A11_feces_S1.txt"
"Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME"	3217	2405864	"/Users/epb5360/git/amr-brazil/data/blast-output/G527_1_P1A11_feces_S1.txt"
"Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH6"	3418	2405864	"/Users/epb5360/git/amr-brazil/data/blast-output/G527_1_P1A11_feces_S1.txt"
"Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|A16S|RequiresSNPConfirmation"	515192	2405864	"/Users/epb5360/git/amr-brazil/data/blast-output/G527_1_P1A11_feces_S1.txt"
"Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|RPSL|RequiresSNPConfirmation"	3	2405864	"/Users/epb5360/git/amr-brazil/data/blast-output/G527_1_P1A11_feces_S1.txt"
"Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|RRSA|RequiresSNPConfirmation"	54307	2405864	"/Users/epb5360/git/amr-brazil/data/blast-output/G527_1_P1A11_feces_S1.txt"
"Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|RRSC|RequiresSNPConfirmation"	50665	2405864	"/Users/epb5360/git/amr-brazil/data/blast-output/G527_1_P1A11_feces_S1.txt"
"Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|RRSH|RequiresSNPConfirmation"	50665	2405864	"/Users/epb5360/git/amr-brazil/data/blast-output/G527_1_P1A11_feces_S1.txt"
"Drugs|Bacitracin|Undecaprenyl_pyrophosphate_phosphatase|BACA"	3200	2405864	"/Users/epb5360/git/amr-brazil/data/blast-output/G527_1_P1A11_feces_S1.txt"
"Drugs|Bacitracin|Undecaprenyl_pyrophosphate_phosphatase|BAHA"	3	2405864	"/Users/epb5360/git/amr-brazil/data/blast-output/G527_1_P1A11_feces_S1.txt"
"Drugs|betalactams|Class_A_betalactamases|ACI"	1	2405864	"/Users/epb5360/git/amr-brazil/data/blast-output/G527_1_P1A11_feces_S1.txt"
"Drugs|betalactams|Class_A_betalactamases|BCL"	2	2405864	"/Users/epb5360/git/amr-brazil/data/blast-output/G527_1_P1A11_feces_S1.txt"
"Drugs|betalactams|Class_A_betalactamases|BLA1"	2	2405864	"/Users/epb5360/git/amr-brazil/data/blast-output/G527_1_P1A11_feces_S1.txt"
"Drugs|betalactams|Class_A_betalactamases|CARB"	81	2405864	"/Users/epb5360/git/amr-brazil/data/blast-output/G527_1_P1A11_feces_S1.txt"
"Drugs|betalactams|Class_A_betalactamases|CFX"	7543	2405864	"/Users/epb5360/git/amr-brazil/data/blast-output/G527_1_P1A11_feces_S1.txt"
"Drugs|betalactams|Class_A_betalactamases|CTX"	5168	2405864	"/Users/epb5360/git/amr-brazil/data/blast-output/G527_1_P1A11_feces_S1.txt"
"Drugs|betalactams|Class_A_betalactamases|EXO"	6	2405864	"/Users/epb5360/git/amr-brazil/data/blast-output/G527_1_P1A11_feces_S1.txt"
"Drugs|betalactams|Class_A_betalactamases|ROB"	7	2405864	"/Users/epb5360/git/amr-brazil/data/blast-output/G527_1_P1A11_feces_S1.txt"
"Drugs|betalactams|Class_A_betalactamases|RTG"	26	2405864	"/Users/epb5360/git/amr-brazil/data/blast-output/G527_1_P1A11_feces_S1.txt"
"Drugs|betalactams|Class_A_betalactamases|TEM"	15607	2405864	"/Users/epb5360/git/amr-brazil/data/blast-output/G527_1_P1A11_feces_S1.txt"
"Drugs|betalactams|Class_B_betalactamases|BC"	2	2405864	"/Users/epb5360/git/amr-brazil/data/blast-output/G527_1_P1A11_feces_S1.txt"
"Drugs|betalactams|Class_B_betalactamases|CFIA"	2	2405864	"/Users/epb5360/git/amr-brazil/data/blast-output/G527_1_P1A11_feces_S1.txt"
"Drugs|betalactams|Class_C_betalactamases|ACT"	1439	2405864	"/Users/epb5360/git/amr-brazil/data/blast-output/G527_1_P1A11_feces_S1.txt"
"Drugs|betalactams|Class_C_betalactamases|ADC"	141	2405864	"/Users/epb5360/git/amr-brazil/data/blast-output/G527_1_P1A11_feces_S1.txt"
"Drugs|betalactams|Class_C_betalactamases|AMPC"	1999	2405864	"/Users/epb5360/git/amr-brazil/data/blast-output/G527_1_P1A11_feces_S1.txt"
"Drugs|betalactams|Class_C_betalactamases|AZECL"	299	2405864	"/Users/epb5360/git/amr-brazil/data/blast-output/G527_1_P1A11_feces_S1.txt"
"Drugs|betalactams|Class_C_betalactamases|BLAEC"	20251	2405864	"/Users/epb5360/git/amr-brazil/data/blast-output/G527_1_P1A11_feces_S1.txt"
"Drugs|betalactams|Class_C_betalactamases|CFE"	1	2405864	"/Users/epb5360/git/amr-brazil/data/blast-output/G527_1_P1A11_feces_S1.txt"
"Drugs|betalactams|Class_C_betalactamases|MIR"	7475	2405864	"/Users/epb5360/git/amr-brazil/data/blast-output/G527_1_P1A11_feces_S1.txt"
"Drugs|betalactams|Class_D_betalactamases|OXA"	2601	2405864	"/Users/epb5360/git/amr-brazil/data/blast-output/G527_1_P1A11_feces_S1.txt"
"Drugs|betalactams|Mutant_porin_proteins|OMP36|RequiresSNPConfirmation"	6630	2405864	"/Users/epb5360/git/amr-brazil/data/blast-output/G527_1_P1A11_feces_S1.txt"
"Drugs|betalactams|Mutant_porin_proteins|OMP37"	3	2405864	"/Users/epb5360/git/amr-brazil/data/blast-output/G527_1_P1A11_feces_S1.txt"
"Drugs|betalactams|Mutant_porin_proteins|OMPFB|RequiresSNPConfirmation"	2014	2405864	"/Users/epb5360/git/amr-brazil/data/blast-output/G527_1_P1A11_feces_S1.txt"
"Drugs|betalactams|Penicillin_binding_protein|AMPH"	1891	2405864	"/Users/epb5360/git/amr-brazil/data/blast-output/G527_1_P1A11_feces_S1.txt"
"Drugs|betalactams|Penicillin_binding_protein|PBP2"	3053	2405864	"/Users/epb5360/git/amr-brazil/data/blast-output/G527_1_P1A11_feces_S1.txt"
"Drugs|betalactams|Penicillin_binding_protein|PBP4B"	2226	2405864	"/Users/epb5360/git/amr-brazil/data/blast-output/G527_1_P1A11_feces_S1.txt"
"Drugs|Cationic_antimicrobial_peptides|Cationic_peptide-resistant_16S_ribosomal_subunit_protein|CAP16S|RequiresSNPConfirmation"	50667	2405864	"/Users/epb5360/git/amr-brazil/data/blast-output/G527_1_P1A11_feces_S1.txt"
"Drugs|Cationic_antimicrobial_peptides|Lipid_A_modification|EPTA"	2876	2405864	"/Users/epb5360/git/amr-brazil/data/blast-output/G527_1_P1A11_feces_S1.txt"
"Drugs|Cationic_antimicrobial_peptides|Lipid_A_modification|PMRF"	1628	2405864	"/Users/epb5360/git/amr-brazil/data/blast-output/G527_1_P1A11_feces_S1.txt"
"Drugs|Cationic_antimicrobial_peptides|Lipid_A_modification|UGD"	1734	2405864	"/Users/epb5360/git/amr-brazil/data/blast-output/G527_1_P1A11_feces_S1.txt"
"Drugs|Cationic_antimicrobial_peptides|Polymyxin_B_resistance_regulator|BASRS|RequiresSNPConfirmation"	2	2405864	"/Users/epb5360/git/amr-brazil/data/blast-output/G527_1_P1A11_feces_S1.txt"
"Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation"	32639	2405864	"/Users/epb5360/git/amr-brazil/data/blast-output/G527_1_P1A11_feces_S1.txt"
"Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation"	30258	2405864	"/Users/epb5360/git/amr-brazil/data/blast-output/G527_1_P1A11_feces_S1.txt"
"Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRB|RequiresSNPConfirmation"	3625	2405864	"/Users/epb5360/git/amr-brazil/data/blast-output/G527_1_P1A11_feces_S1.txt"
"Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRC|RequiresSNPConfirmation"	1	2405864	"/Users/epb5360/git/amr-brazil/data/blast-output/G527_1_P1A11_feces_S1.txt"
"Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation"	21436	2405864	"/Users/epb5360/git/amr-brazil/data/blast-output/G527_1_P1A11_feces_S1.txt"
"Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PAREF|RequiresSNPConfirmation"	3358	2405864	"/Users/epb5360/git/amr-brazil/data/blast-output/G527_1_P1A11_feces_S1.txt"
"Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRB"	602	2405864	"/Users/epb5360/git/amr-brazil/data/blast-output/G527_1_P1A11_feces_S1.txt"
"Drugs|Fosfomycin|Fosfomycin_target_mutation|GLPT|RequiresSNPConfirmation"	2262	2405864	"/Users/epb5360/git/amr-brazil/data/blast-output/G527_1_P1A11_feces_S1.txt"
"Drugs|Fosfomycin|Fosfomycin_target_mutation|MURA|RequiresSNPConfirmation"	2321	2405864	"/Users/epb5360/git/amr-brazil/data/blast-output/G527_1_P1A11_feces_S1.txt"
"Drugs|Fosfomycin|Fosfomycin_target_mutation|PTSL|RequiresSNPConfirmation"	2713	2405864	"/Users/epb5360/git/amr-brazil/data/blast-output/G527_1_P1A11_feces_S1.txt"
"Drugs|Fosfomycin|Fosfomycin_target_mutation|UHPT|RequiresSNPConfirmation"	2641	2405864	"/Users/epb5360/git/amr-brazil/data/blast-output/G527_1_P1A11_feces_S1.txt"
"Drugs|Fosfomycin|Fosfomycin_thiol_transferases|FOSB"	1	2405864	"/Users/epb5360/git/amr-brazil/data/blast-output/G527_1_P1A11_feces_S1.txt"
"Drugs|Fusidic_acid|Fusidic_acid-resistant_mutation|FUSA|RequiresSNPConfirmation"	647	2405864	"/Users/epb5360/git/amr-brazil/data/blast-output/G527_1_P1A11_feces_S1.txt"
"Drugs|Fusidic_acid|Fusidic_acid-resistant_mutation|FUSE|RequiresSNPConfirmation"	10	2405864	"/Users/epb5360/git/amr-brazil/data/blast-output/G527_1_P1A11_feces_S1.txt"
"Drugs|Glycopeptides|VanA-type_accessory_protein|VANYA"	17	2405864	"/Users/epb5360/git/amr-brazil/data/blast-output/G527_1_P1A11_feces_S1.txt"
"Drugs|Glycopeptides|VanA-type_regulator|VANRA"	25	2405864	"/Users/epb5360/git/amr-brazil/data/blast-output/G527_1_P1A11_feces_S1.txt"
"Drugs|Glycopeptides|VanA-type_resistance_protein|VAN|RequiresSNPConfirmation"	1	2405864	"/Users/epb5360/git/amr-brazil/data/blast-output/G527_1_P1A11_feces_S1.txt"
"Drugs|Glycopeptides|VanA-type_resistance_protein|VANXA"	8	2405864	"/Users/epb5360/git/amr-brazil/data/blast-output/G527_1_P1A11_feces_S1.txt"
"Drugs|Glycopeptides|VanC-type_regulator|VANRC"	32	2405864	"/Users/epb5360/git/amr-brazil/data/blast-output/G527_1_P1A11_feces_S1.txt"
"Drugs|Glycopeptides|VanC-type_regulator|VANSC"	14	2405864	"/Users/epb5360/git/amr-brazil/data/blast-output/G527_1_P1A11_feces_S1.txt"
"Drugs|Glycopeptides|VanC-type_resistance_protein|VANC"	240	2405864	"/Users/epb5360/git/amr-brazil/data/blast-output/G527_1_P1A11_feces_S1.txt"
"Drugs|Glycopeptides|VanC-type_resistance_protein|VANTC"	31	2405864	"/Users/epb5360/git/amr-brazil/data/blast-output/G527_1_P1A11_feces_S1.txt"
"Drugs|Glycopeptides|VanC-type_resistance_protein|VANXYC"	48	2405864	"/Users/epb5360/git/amr-brazil/data/blast-output/G527_1_P1A11_feces_S1.txt"
"Drugs|Glycopeptides|Vancomycin-resistant_mutation|RPOC|RequiresSNPConfirmation"	325	2405864	"/Users/epb5360/git/amr-brazil/data/blast-output/G527_1_P1A11_feces_S1.txt"
"Drugs|Glycopeptides|VanD-type_regulator|VANRD"	5	2405864	"/Users/epb5360/git/amr-brazil/data/blast-output/G527_1_P1A11_feces_S1.txt"
"Drugs|Glycopeptides|VanD-type_regulator|VANSD"	10	2405864	"/Users/epb5360/git/amr-brazil/data/blast-output/G527_1_P1A11_feces_S1.txt"
"Drugs|Glycopeptides|VanD-type_resistance_protein|VANHD"	17	2405864	"/Users/epb5360/git/amr-brazil/data/blast-output/G527_1_P1A11_feces_S1.txt"
"Drugs|Glycopeptides|VanF-type_accessory_protein|VANYF"	7	2405864	"/Users/epb5360/git/amr-brazil/data/blast-output/G527_1_P1A11_feces_S1.txt"
"Drugs|Glycopeptides|VanG-type_regulator|VANRG"	1	2405864	"/Users/epb5360/git/amr-brazil/data/blast-output/G527_1_P1A11_feces_S1.txt"
"Drugs|Glycopeptides|VanM-type_regulator|VANSM"	4	2405864	"/Users/epb5360/git/amr-brazil/data/blast-output/G527_1_P1A11_feces_S1.txt"
"Drugs|Glycopeptides|VanM-type_resistance_protein|VANXM"	5	2405864	"/Users/epb5360/git/amr-brazil/data/blast-output/G527_1_P1A11_feces_S1.txt"
"Drugs|Glycopeptides|VanO-type_regulator|VANRO"	1	2405864	"/Users/epb5360/git/amr-brazil/data/blast-output/G527_1_P1A11_feces_S1.txt"
"Drugs|Lipopeptides|Colistin-resistant_mutant|LPXC|RequiresSNPConfirmation"	1	2405864	"/Users/epb5360/git/amr-brazil/data/blast-output/G527_1_P1A11_feces_S1.txt"
"Drugs|Lipopeptides|Daptomycin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOBL|RequiresSNPConfirmation"	1904	2405864	"/Users/epb5360/git/amr-brazil/data/blast-output/G527_1_P1A11_feces_S1.txt"
"Drugs|Lipopeptides|Daptomycin-resistant_beta-subunit_of_RNA_polymerase_RpoC|RPOCL|RequiresSNPConfirmation"	839	2405864	"/Users/epb5360/git/amr-brazil/data/blast-output/G527_1_P1A11_feces_S1.txt"
"Drugs|Lipopeptides|Daptomycin-resistant_mutant|CLS|RequiresSNPConfirmation"	2	2405864	"/Users/epb5360/git/amr-brazil/data/blast-output/G527_1_P1A11_feces_S1.txt"
"Drugs|Lipopeptides|Daptomycin-resistant_mutant|LIAFSR|RequiresSNPConfirmation"	1	2405864	"/Users/epb5360/git/amr-brazil/data/blast-output/G527_1_P1A11_feces_S1.txt"
"Drugs|Lipopeptides|Daptomycin-resistant_mutant|WALK|RequiresSNPConfirmation"	2	2405864	"/Users/epb5360/git/amr-brazil/data/blast-output/G527_1_P1A11_feces_S1.txt"
"Drugs|Lipopeptides|Lysocin-resistant_mutant|MENA|RequiresSNPConfirmation"	4	2405864	"/Users/epb5360/git/amr-brazil/data/blast-output/G527_1_P1A11_feces_S1.txt"
"Drugs|MLS|23S_rRNA_methyltransferases|CFR"	7	2405864	"/Users/epb5360/git/amr-brazil/data/blast-output/G527_1_P1A11_feces_S1.txt"
"Drugs|MLS|23S_rRNA_methyltransferases|ERM"	16	2405864	"/Users/epb5360/git/amr-brazil/data/blast-output/G527_1_P1A11_feces_S1.txt"
"Drugs|MLS|23S_rRNA_methyltransferases|ERM32"	20	2405864	"/Users/epb5360/git/amr-brazil/data/blast-output/G527_1_P1A11_feces_S1.txt"
"Drugs|MLS|23S_rRNA_methyltransferases|ERMB"	125	2405864	"/Users/epb5360/git/amr-brazil/data/blast-output/G527_1_P1A11_feces_S1.txt"
"Drugs|MLS|23S_rRNA_methyltransferases|ERMF"	328	2405864	"/Users/epb5360/git/amr-brazil/data/blast-output/G527_1_P1A11_feces_S1.txt"
"Drugs|MLS|23S_rRNA_methyltransferases|ERMG"	24	2405864	"/Users/epb5360/git/amr-brazil/data/blast-output/G527_1_P1A11_feces_S1.txt"
"Drugs|MLS|23S_rRNA_methyltransferases|ERMR"	2	2405864	"/Users/epb5360/git/amr-brazil/data/blast-output/G527_1_P1A11_feces_S1.txt"
"Drugs|MLS|23S_rRNA_methyltransferases|ERMT"	11	2405864	"/Users/epb5360/git/amr-brazil/data/blast-output/G527_1_P1A11_feces_S1.txt"
"Drugs|MLS|23S_rRNA_methyltransferases|LLMA"	1	2405864	"/Users/epb5360/git/amr-brazil/data/blast-output/G527_1_P1A11_feces_S1.txt"
"Drugs|MLS|Lincosamide_nucleotidyltransferases|LNUA"	33	2405864	"/Users/epb5360/git/amr-brazil/data/blast-output/G527_1_P1A11_feces_S1.txt"
"Drugs|MLS|Lincosamide_nucleotidyltransferases|LNUC"	683	2405864	"/Users/epb5360/git/amr-brazil/data/blast-output/G527_1_P1A11_feces_S1.txt"
"Drugs|MLS|Lincosamide_nucleotidyltransferases|LNUG"	114	2405864	"/Users/epb5360/git/amr-brazil/data/blast-output/G527_1_P1A11_feces_S1.txt"
"Drugs|MLS|Lincosamide_nucleotidyltransferases|LNUP"	7	2405864	"/Users/epb5360/git/amr-brazil/data/blast-output/G527_1_P1A11_feces_S1.txt"
"Drugs|MLS|Macrolide_glycosyltransferases|MGT"	2	2405864	"/Users/epb5360/git/amr-brazil/data/blast-output/G527_1_P1A11_feces_S1.txt"
"Drugs|MLS|Macrolide_glycosyltransferases|OLED"	1	2405864	"/Users/epb5360/git/amr-brazil/data/blast-output/G527_1_P1A11_feces_S1.txt"
"Drugs|MLS|Macrolide_phosphotransferases|MPHB"	967	2405864	"/Users/epb5360/git/amr-brazil/data/blast-output/G527_1_P1A11_feces_S1.txt"
"Drugs|MLS|Macrolide_phosphotransferases|MPHN"	16	2405864	"/Users/epb5360/git/amr-brazil/data/blast-output/G527_1_P1A11_feces_S1.txt"
"Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation"	678001	2405864	"/Users/epb5360/git/amr-brazil/data/blast-output/G527_1_P1A11_feces_S1.txt"
"Drugs|MLS|MLS_resistance_ABC_efflux_pumps|LSA"	2	2405864	"/Users/epb5360/git/amr-brazil/data/blast-output/G527_1_P1A11_feces_S1.txt"
"Drugs|MLS|MLS_resistance_ABC_efflux_pumps|MSRC"	2	2405864	"/Users/epb5360/git/amr-brazil/data/blast-output/G527_1_P1A11_feces_S1.txt"
"Drugs|MLS|MLS_resistance_ABC_efflux_pumps|MSRD"	11	2405864	"/Users/epb5360/git/amr-brazil/data/blast-output/G527_1_P1A11_feces_S1.txt"
"Drugs|MLS|MLS_resistance_ABC_efflux_pumps|OLEB"	4	2405864	"/Users/epb5360/git/amr-brazil/data/blast-output/G527_1_P1A11_feces_S1.txt"
"Drugs|MLS|MLS_resistance_ABC_efflux_pumps|OLEC"	6	2405864	"/Users/epb5360/git/amr-brazil/data/blast-output/G527_1_P1A11_feces_S1.txt"
"Drugs|MLS|MLS_resistance_ABC_efflux_pumps|TLRC"	13	2405864	"/Users/epb5360/git/amr-brazil/data/blast-output/G527_1_P1A11_feces_S1.txt"
"Drugs|MLS|MLS_resistance_MFS_efflux_pumps|MEFA"	5925	2405864	"/Users/epb5360/git/amr-brazil/data/blast-output/G527_1_P1A11_feces_S1.txt"
"Drugs|MLS|MLS_resistance_MFS_efflux_pumps|MEFB"	1	2405864	"/Users/epb5360/git/amr-brazil/data/blast-output/G527_1_P1A11_feces_S1.txt"
"Drugs|MLS|MLS_resistance_MFS_efflux_pumps|MEFE"	67	2405864	"/Users/epb5360/git/amr-brazil/data/blast-output/G527_1_P1A11_feces_S1.txt"
"Drugs|MLS|Streptogramin_A_O-acetyltransferase|VATA"	1	2405864	"/Users/epb5360/git/amr-brazil/data/blast-output/G527_1_P1A11_feces_S1.txt"
"Drugs|MLS|Streptogramin_A_O-acetyltransferase|VATI"	1	2405864	"/Users/epb5360/git/amr-brazil/data/blast-output/G527_1_P1A11_feces_S1.txt"
"Drugs|Multi-drug_resistance|MDR_23S_ribosomal_RNA_methyltransferase|CFRB"	4	2405864	"/Users/epb5360/git/amr-brazil/data/blast-output/G527_1_P1A11_feces_S1.txt"
"Drugs|Multi-drug_resistance|MDR_23S_ribosomal_RNA_methyltransferase|CIPA"	1	2405864	"/Users/epb5360/git/amr-brazil/data/blast-output/G527_1_P1A11_feces_S1.txt"
"Drugs|Multi-drug_resistance|MDR_23S_ribosomal_RNA_methyltransferase|CLBA"	3	2405864	"/Users/epb5360/git/amr-brazil/data/blast-output/G527_1_P1A11_feces_S1.txt"
"Drugs|Multi-drug_resistance|MDR_23S_ribosomal_RNA_methyltransferase|CLBD"	3	2405864	"/Users/epb5360/git/amr-brazil/data/blast-output/G527_1_P1A11_feces_S1.txt"
"Drugs|Multi-drug_resistance|MDR_23S_rRNA_mutation|MDR23S|RequiresSNPConfirmation"	16496	2405864	"/Users/epb5360/git/amr-brazil/data/blast-output/G527_1_P1A11_feces_S1.txt"
"Drugs|Multi-drug_resistance|MDR_mutant_porin_proteins|OMPF|RequiresSNPConfirmation"	440	2405864	"/Users/epb5360/git/amr-brazil/data/blast-output/G527_1_P1A11_feces_S1.txt"
"Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|CARA"	3	2405864	"/Users/epb5360/git/amr-brazil/data/blast-output/G527_1_P1A11_feces_S1.txt"
"Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|DRRA"	3	2405864	"/Users/epb5360/git/amr-brazil/data/blast-output/G527_1_P1A11_feces_S1.txt"
"Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|EATAV|RequiresSNPConfirmation"	2	2405864	"/Users/epb5360/git/amr-brazil/data/blast-output/G527_1_P1A11_feces_S1.txt"
"Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|LMRD"	3	2405864	"/Users/epb5360/git/amr-brazil/data/blast-output/G527_1_P1A11_feces_S1.txt"
"Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|LSAC"	13	2405864	"/Users/epb5360/git/amr-brazil/data/blast-output/G527_1_P1A11_feces_S1.txt"
"Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|MACB"	3	2405864	"/Users/epb5360/git/amr-brazil/data/blast-output/G527_1_P1A11_feces_S1.txt"
"Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|MSBA"	2643	2405864	"/Users/epb5360/git/amr-brazil/data/blast-output/G527_1_P1A11_feces_S1.txt"
"Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|SRMB"	21	2405864	"/Users/epb5360/git/amr-brazil/data/blast-output/G527_1_P1A11_feces_S1.txt"
"Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|TAEA"	4	2405864	"/Users/epb5360/git/amr-brazil/data/blast-output/G527_1_P1A11_feces_S1.txt"
"Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|TLRCM"	4	2405864	"/Users/epb5360/git/amr-brazil/data/blast-output/G527_1_P1A11_feces_S1.txt"
"Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|VGA"	3	2405864	"/Users/epb5360/git/amr-brazil/data/blast-output/G527_1_P1A11_feces_S1.txt"
"Drugs|Multi-drug_resistance|Multi-drug_RND_efflux_pumps|HNS"	754	2405864	"/Users/epb5360/git/amr-brazil/data/blast-output/G527_1_P1A11_feces_S1.txt"
"Drugs|Multi-drug_resistance|Multi-drug_RND_efflux_pumps|MUXC"	2	2405864	"/Users/epb5360/git/amr-brazil/data/blast-output/G527_1_P1A11_feces_S1.txt"
"Drugs|Multi-drug_resistance|Multi-drug_RND_efflux_regulator|ASMA"	3005	2405864	"/Users/epb5360/git/amr-brazil/data/blast-output/G527_1_P1A11_feces_S1.txt"
"Drugs|Multi-drug_resistance|Multi-drug_RND_efflux_regulator|RAMR|RequiresSNPConfirmation"	1	2405864	"/Users/epb5360/git/amr-brazil/data/blast-output/G527_1_P1A11_feces_S1.txt"
"Drugs|Mupirocin|Mupirocin-resistant_isoleucyl-tRNA_synthetase|ILES"	18	2405864	"/Users/epb5360/git/amr-brazil/data/blast-output/G527_1_P1A11_feces_S1.txt"
